Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Refracted alt. ⦧ ⦩,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁,Outbound ⊖,Outbound ⊖ i
8.628,45.812000000000005,2010-01-01 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2825,2.0,-66.4819,14.0,0.0,nan,5.9915,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-66.333,14.0,0.0,nan,0.3188,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-60.6404,14.0,0.0,nan,0.8167,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-51.9011,14.0,0.0,nan,1.1559,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-41.8981,14.0,0.0,nan,1.4004,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-31.4827,14.0,0.0,nan,1.5983,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-21.1082,14.0,0.0,nan,1.7761,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-11.0926,14.0,0.0,nan,1.9493,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 07:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-1.6132,14.0,0.0,nan,2.1315,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 08:00:00,312.4313,363.2922,0.9534,363.2922,301.3424,59.6623,2.2875,0.0,0.0,1.0,391.473,325.6454,63.2369,2.5907,-10.4265,-9.5762,-0.6589,-0.1914,381.0465,316.0692,62.578,2.3993,24.5296,67.7767,162.4205,1406.3005,2.0,6.6322,14.0,0.0,0.1158,2.3238,0.5883,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 09:00:00,515.8469,599.822,0.9291,599.822,519.9781,74.5574,5.2864,0.0,0.0,1.0,653.1516,565.9142,81.0935,6.1438,-7.5438,-6.2449,-0.8449,-0.454,645.6078,559.6693,80.2486,5.6899,36.9599,181.9471,326.5396,1406.3005,2.0,13.4265,14.0,0.0,0.2343,2.5351,0.807,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 10:00:00,643.4479,748.1952,0.9068,748.1952,658.5531,82.1442,7.4979,0.0,0.0,1.0,831.1179,730.644,91.5452,8.9287,-5.983,-4.3695,-0.9538,-0.6597,825.1348,726.2745,90.5914,8.269,44.4768,273.6545,442.8215,1406.3005,2.0,18.3538,14.0,0.0,0.3203,2.7696,0.9986,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 11:00:00,704.4644,819.1447,0.8946,819.1447,725.375,85.1483,8.6213,0.0,0.0,1.0,921.1707,814.5779,96.1864,10.4064,-5.4789,-3.7078,-1.0022,-0.7689,915.6917,810.8701,95.1842,9.6375,47.9196,322.862,502.5074,1406.3005,2.0,20.9361,14.0,0.0,0.3654,3.0263,1.1233,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 12:00:00,703.3074,817.7993,0.8948,817.7993,724.1052,85.0936,8.6004,0.0,0.0,1.0,919.4297,812.9526,96.0988,10.3784,-5.4873,-3.7192,-1.0013,-0.7668,913.9425,809.2335,95.0975,9.6115,47.8575,321.9269,501.3865,1406.3005,2.0,20.8872,14.0,0.0,0.3645,3.2676,1.1205,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 13:00:00,639.8943,744.0632,0.9074,744.0632,654.6766,81.9507,7.4359,0.0,0.0,1.0,825.9814,725.8721,91.2611,8.8482,-6.0189,-4.4143,-0.9509,-0.6538,819.9625,721.4578,90.3102,8.1944,44.2792,270.9839,439.5377,1406.3005,2.0,18.2129,14.0,0.0,0.3179,3.5232,0.9922,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 14:00:00,509.6546,592.6216,0.93,592.6216,513.2934,74.1405,5.1877,0.0,0.0,1.0,644.8327,558.2537,80.5561,6.0229,-7.6385,-6.3542,-0.8393,-0.445,637.1942,551.8995,79.7168,5.5779,36.5981,177.9982,321.3304,1406.3005,2.0,13.2084,14.0,0.0,0.2305,3.7569,0.7989,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 15:00:00,303.2985,352.6726,0.954,352.6726,291.5573,58.9401,2.1753,0.0,0.0,1.0,380.1941,315.3006,62.4315,2.462,-10.5227,-9.6903,-0.6505,-0.1819,369.6714,305.6103,61.781,2.2801,23.9769,63.7461,155.7209,1406.3005,2.0,6.3575,14.0,0.0,0.111,3.9674,0.5796,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-02 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-1.9645,14.0,0.0,nan,4.1599,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-11.4462,14.0,0.0,nan,4.3412,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-21.478,14.0,0.0,nan,4.5145,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-31.8568,14.0,0.0,nan,4.6929,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-42.2607,14.0,0.0,nan,4.8922,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-52.226,14.0,0.0,nan,5.1396,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-60.8746,14.0,0.0,nan,5.484,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-02 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3005,2.0,-66.3787,14.0,0.0,nan,5.9879,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-66.2762,14.0,0.0,nan,0.3137,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-60.6271,14.0,0.0,nan,0.812,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-51.9115,14.0,0.0,nan,1.1522,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-41.9184,14.0,0.0,nan,1.3974,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-31.5049,14.0,0.0,nan,1.5956,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-21.1271,14.0,0.0,nan,1.7736,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-11.1042,14.0,0.0,nan,1.947,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 07:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-1.6136,14.0,0.0,nan,2.1291,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 08:00:00,312.111,362.9197,0.9534,362.9197,301.0388,59.5875,2.2935,0.0,0.0,1.0,391.1244,325.3708,63.1561,2.5975,-10.4775,-9.6276,-0.658,-0.1919,380.6469,315.7433,62.4981,2.4056,24.5585,67.9902,162.7722,1406.3051,2.0,6.6466,14.0,0.0,0.116,2.3214,0.587,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 09:00:00,515.848,599.8233,0.9291,599.8233,520.0046,74.5165,5.3022,0.0,0.0,1.0,653.1744,565.9631,81.049,6.1622,-7.565,-6.2652,-0.8445,-0.4553,645.6094,559.6979,80.2045,5.7069,37.0146,182.5472,327.3296,1406.3051,2.0,13.4596,14.0,0.0,0.2349,2.5328,0.8062,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 10:00:00,643.8537,748.6671,0.9067,748.6671,659.0216,82.1221,7.5234,0.0,0.0,1.0,831.7166,731.2284,91.5284,8.9598,-5.9905,-4.3749,-0.9536,-0.662,825.7261,726.8535,90.5748,8.2978,44.553,274.6862,444.0892,1406.3051,2.0,18.4082,14.0,0.0,0.3213,2.7673,0.9985,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 11:00:00,705.298,820.114,0.8944,820.114,726.3174,85.1407,8.6559,0.0,0.0,1.0,922.4343,815.7878,96.1963,10.4501,-5.4815,-3.7071,-1.0023,-0.7721,916.9528,812.0807,95.194,9.678,48.0165,324.3251,504.2607,1406.3051,2.0,21.0125,14.0,0.0,0.3667,3.0241,1.1242,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 12:00:00,704.5986,819.3007,0.8945,819.3007,725.5502,85.1068,8.6437,0.0,0.0,1.0,921.3814,814.8053,96.1425,10.4336,-5.4868,-3.7141,-1.0017,-0.7709,915.8947,811.0912,95.1408,9.6627,47.9801,323.7737,503.6002,1406.3051,2.0,20.9837,14.0,0.0,0.3662,3.2657,1.1225,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 13:00:00,641.7075,746.1714,0.9071,746.1714,656.6815,82.003,7.4869,0.0,0.0,1.0,828.613,728.3465,91.3543,8.9123,-6.0129,-4.4026,-0.9518,-0.6585,822.6002,723.9439,90.4024,8.2538,44.4368,273.1116,442.1546,1406.3051,2.0,18.3252,14.0,0.0,0.3198,3.5219,0.9945,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 14:00:00,512.1159,595.4836,0.9297,595.4836,515.9778,74.2616,5.2441,0.0,0.0,1.0,648.1599,561.348,80.721,6.0909,-7.6245,-6.3334,-0.841,-0.45,640.5355,555.0146,79.8799,5.6409,36.802,180.2184,324.262,1406.3051,2.0,13.3311,14.0,0.0,0.2327,3.7559,0.8012,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 15:00:00,306.6339,356.5511,0.9538,356.5511,295.1775,59.1463,2.2273,0.0,0.0,1.0,384.3651,319.1795,62.6641,2.5215,-10.5436,-9.7044,-0.6529,-0.1863,373.8214,309.4751,62.0112,2.3352,24.2338,65.6072,158.8292,1406.3051,2.0,6.4849,14.0,0.0,0.1132,3.9669,0.5817,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-03 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-1.8211,14.0,0.0,nan,4.1593,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-11.3114,14.0,0.0,nan,4.341,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-21.343,14.0,0.0,nan,4.5145,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-31.7216,14.0,0.0,nan,4.6929,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-42.1253,14.0,0.0,nan,4.8922,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 21:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-52.0909,14.0,0.0,nan,5.1392,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 22:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-60.7438,14.0,0.0,nan,5.4827,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-03 23:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.3051,2.0,-66.2681,14.0,0.0,nan,5.9845,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 00:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-66.2114,14.0,0.0,nan,0.3085,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 01:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-60.6065,14.0,0.0,nan,0.8073,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 02:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-51.9154,14.0,0.0,nan,1.1484,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 03:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-41.9327,14.0,0.0,nan,1.3942,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 04:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-31.5213,14.0,0.0,nan,1.5929,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 05:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-21.1402,14.0,0.0,nan,1.7711,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 06:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-11.1096,14.0,0.0,nan,1.9445,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 07:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-1.6069,14.0,0.0,nan,2.1267,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 08:00:00,311.9291,362.7082,0.9534,362.7082,300.8872,59.5187,2.3023,0.0,0.0,1.0,390.9516,325.2618,63.0824,2.6074,-10.5316,-9.6816,-0.6573,-0.1927,380.42,315.5802,62.4251,2.4147,24.6005,68.3012,163.2835,1406.2961,2.0,6.6676,14.0,0.0,0.1164,2.319,0.5859,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 09:00:00,515.9557,599.9485,0.9291,599.9485,520.1487,74.4786,5.3212,0.0,0.0,1.0,653.3423,566.1486,81.0093,6.1845,-7.5865,-6.2855,-0.844,-0.457,645.7559,559.8632,80.1652,5.7275,37.0806,183.274,328.285,1406.2961,2.0,13.4997,14.0,0.0,0.2356,2.5304,0.8054,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 10:00:00,644.3493,749.2433,0.9066,749.2433,659.5907,82.1005,7.5522,0.0,0.0,1.0,832.4465,731.9376,91.5139,8.995,-5.9981,-4.3799,-0.9535,-0.6646,826.4484,727.5576,90.5604,8.3304,44.6387,275.8553,445.5236,1406.2961,2.0,18.4699,14.0,0.0,0.3224,2.765,0.9984,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 11:00:00,706.2115,821.1761,0.8942,821.1761,727.3503,85.132,8.6938,0.0,0.0,1.0,923.8198,817.1147,96.207,10.4981,-5.4842,-3.7061,-1.0024,-0.7757,918.3356,813.4086,95.2046,9.7224,48.1221,325.928,506.1792,1406.2961,2.0,21.0964,14.0,0.0,0.3682,3.0219,1.1253,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 12:00:00,705.9647,820.8892,0.8943,820.8892,727.0804,85.1187,8.6901,0.0,0.0,1.0,923.4482,816.7688,96.1864,10.493,-5.4863,-3.7089,-1.0022,-0.7753,917.9619,813.0599,95.1842,9.7177,48.1109,325.7575,505.9751,1406.2961,2.0,21.0875,14.0,0.0,0.368,3.264,1.1246,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 13:00:00,643.5935,748.3646,0.9067,748.3646,658.769,82.0545,7.5411,0.0,0.0,1.0,831.3541,730.9258,91.448,8.9803,-6.0071,-4.3907,-0.9528,-0.6635,825.347,726.535,90.4952,8.3168,44.603,275.3686,444.9261,1406.2961,2.0,18.4443,14.0,0.0,0.3219,3.5206,0.9969,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 14:00:00,514.6528,598.4335,0.9293,598.4335,518.7468,74.3832,5.3035,0.0,0.0,1.0,651.5941,564.544,80.8876,6.1625,-7.6107,-6.3126,-0.8428,-0.4553,643.9834,558.2314,80.0449,5.7071,37.0152,182.5553,327.3398,1406.2961,2.0,13.4601,14.0,0.0,0.2349,3.7551,0.8035,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 15:00:00,310.0624,360.5377,0.9536,360.5377,298.8992,59.3566,2.2819,0.0,0.0,1.0,388.6582,323.1722,62.9021,2.584,-10.5658,-9.7195,-0.6554,-0.1909,378.0925,313.4527,62.2467,2.393,24.501,67.5663,162.0734,1406.2961,2.0,6.618,14.0,0.0,0.1155,3.9664,0.5838,Above,Sunlit,False,0.0,True,False,-1
8.628,45.812000000000005,2010-01-04 16:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-1.6705,14.0,0.0,nan,4.1588,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 17:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-11.1719,14.0,0.0,nan,4.3409,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 18:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-21.2036,14.0,0.0,nan,4.5145,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 19:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-31.5822,14.0,0.0,nan,4.6931,0.0,Below,In-shade,True,0.0,False,False,-1
8.628,45.812000000000005,2010-01-04 20:00:00,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,nan,1406.2961,2.0,-41.9856,14.0,0.0,nan,4.8923,0.0,Below,In-shade,True,0.0,False,False,-1
