Longitude,Latitude,Time,Power ⌁,Power ⌁ without Loss,Efficiency ⋅,Global ⤋ ⭍,Direct ⇣ ⭍,Sky-Diffuse 🗤 ⭍,Ground-Diffuse ⭞ ⭍,Spectral effect ±,Spectral effect ± ％,Spectral factor,Global ⤋ ∡ ☉,Direct ⇣ ∡ ☉,Sky-Diffuse 🗤 ∡ ☉,Ground-Diffuse ⭞ ∡ ☉,Global ⤋ -⭜,Direct ⇣ -⭜,Sky-Diffuse 🗤 -⭜,Ground-Diffuse ⭞ -⭜,Global ⤋ ∡,Direct ⇣ ∡,Sky-Diffuse 🗤 ∡,Ground-Diffuse ⭞ ∡,Sky-Diffuse Horizontal 🗤⭳,Direct Horizontal ⇣ ⭳,Extra Horizontal ⍖ ⭳,Extra Normal ⍖ ⦜,Linke Turbidity ⋅,Temperature 🌡,Wind speed 🌬,Altitude ⦩,Azimuth 󱦥,Incidence ⭸,Sun-Horizon ⛰,Shading state 🮞,In-shade 🮞,Horizon ⛰,Visible 👁
8.628,45.812000000000005,2010-11-30 09:00:00,54.7728,63.6893,0.9443,63.6893,0.0,61.7993,1.8899,1.4037,2.1255,1.0213,68.2952,0.0,66.1341,2.1611,-0.8487,0.0,-0.6891,-0.1597,67.4465,0.0,65.4451,2.0014,77.0,0.0,389.1649,1398.8008,2.0,1.68,0.95,0.2819,2.5784,0.87,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 10:00:00,56.6647,65.8892,0.9403,65.8892,0.0,63.934,1.9552,1.4584,2.1255,1.0213,70.956,0.0,68.7108,2.2453,-0.8818,0.0,-0.7159,-0.1659,70.0742,0.0,67.9949,2.0794,80.0,0.0,492.8294,1398.8008,2.0,3.5,0.75,0.3601,2.8223,1.0566,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 11:00:00,33.0676,38.4507,0.8959,38.4507,0.0,37.3098,1.141,0.8933,2.1255,1.0213,43.4606,0.0,42.0853,1.3752,-0.5401,0.0,-0.4385,-0.1016,42.9205,0.0,41.6469,1.2736,49.0,0.0,538.1433,1398.8008,2.0,5.27,0.5,0.3949,3.0961,1.1612,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 12:00:00,45.558,52.9745,0.9163,52.9745,0.0,51.4025,1.572,1.2032,2.1255,1.0213,58.5387,0.0,56.6864,1.8524,-0.7275,0.0,-0.5906,-0.1369,57.8112,0.0,56.0958,1.7155,66.0,0.0,521.9374,1398.8008,2.0,6.24,0.4,0.3824,3.3359,1.1215,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 13:00:00,42.618,49.5558,0.9125,49.5558,0.0,48.0853,1.4705,1.1303,2.1255,1.0213,54.9909,0.0,53.2508,1.7401,-0.6834,0.0,-0.5548,-0.1286,54.3075,0.0,52.696,1.6115,62.0,0.0,445.3394,1398.8008,2.0,6.06,0.65,0.324,3.5902,0.9655,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 14:00:00,0.0,0.0,1.0259,0.0,0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7513,1398.8008,2.0,5.78,0.95,0.2262,3.822,0.7581,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 15:00:00,48.1141,55.9466,0.9249,55.9466,32.1109,23.0904,0.7453,1.2589,2.1255,1.0213,62.2443,36.1467,25.2276,0.87,-1.7564,-1.4293,-0.2628,-0.0643,60.4879,34.7174,24.9647,0.8058,24.0,7.0,137.2788,1398.8008,2.0,4.99,0.95,0.0983,4.0296,0.5314,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-11-30 16:00:00,0.0,0.0,1.032,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,3.84,1.0,-0.0547,4.2213,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 17:00:00,0.0,0.0,1.0347,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,3.0,1.0,-0.224,4.401,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 18:00:00,0.0,0.0,1.0328,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,3.61,0.65,-0.4019,4.5762,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 19:00:00,0.0,0.0,1.0386,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,1.77,0.65,-0.5841,4.76,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 20:00:00,0.0,0.0,1.0401,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,1.28,0.65,-0.7643,4.9704,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 21:00:00,0.0,0.0,1.0398,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,1.37,0.55,-0.933,5.2376,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 22:00:00,0.0,0.0,1.041,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,1.01,0.6,-1.0716,5.613,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-11-30 23:00:00,0.0,0.0,1.0407,0.0,-0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1398.8008,2.0,1.09,0.6,-1.145,6.1385,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 00:00:00,0.0,0.0,1.0401,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.28,0.8,-1.1184,0.4323,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 01:00:00,0.0,0.0,1.0389,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.67,0.5,-1.0062,0.8809,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 02:00:00,0.0,0.0,1.0399,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.35,0.55,-0.8491,1.1933,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 03:00:00,0.0,0.0,1.0398,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.37,0.6,-0.673,1.4265,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 04:00:00,0.0,0.0,1.039,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.63,0.5,-0.4911,1.6206,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 05:00:00,0.0,0.0,1.0398,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.37,0.55,-0.3106,1.7983,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 06:00:00,0.0,0.0,1.0396,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.45,0.65,-0.137,1.9741,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 07:00:00,0.0,0.0,1.0404,0.0,152.1141,25.2155,0.6761,0.0,0.0,1.0188,182.9223,157.7296,24.4912,0.7017,-11.8315,-11.5245,-0.2552,-0.0518,0.0,146.205,24.236,0.6498,14.0,11.0,39.8798,1399.2261,2.0,1.18,0.75,0.0285,2.164,0.421,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 08:00:00,63.5682,73.9165,0.9531,73.9165,13.6823,58.4506,1.7836,1.4315,1.8805,1.0188,78.6713,14.6767,61.9739,2.0208,-1.1158,-0.3208,-0.6457,-0.1493,77.5555,14.3558,61.3282,1.8714,68.0,4.0,230.3177,1399.2261,2.0,1.57,0.6,0.1654,2.3584,0.6485,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 09:00:00,34.9785,40.6727,0.9105,40.6727,0.0,39.4658,1.2069,0.8246,1.8805,1.0188,45.2345,0.0,43.8031,1.4314,-0.5622,0.0,-0.4564,-0.1058,44.6723,0.0,43.3467,1.3256,51.0,0.0,384.9891,1399.2261,2.0,2.21,0.45,0.2787,2.5783,0.8673,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 10:00:00,52.2342,60.7375,0.937,60.7375,0.0,58.9352,1.8023,1.1964,1.8805,1.0188,65.6343,0.0,63.5575,2.0769,-0.8157,0.0,-0.6622,-0.1535,64.8187,0.0,62.8952,1.9234,74.0,0.0,488.8964,1399.2261,2.0,2.59,0.2,0.3569,2.8216,1.0535,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 11:00:00,49.1322,57.1304,0.9318,57.1304,0.0,55.4351,1.6953,1.1318,1.8805,1.0188,62.0865,0.0,60.1219,1.9646,-0.7716,0.0,-0.6264,-0.1452,61.315,0.0,59.4955,1.8195,70.0,0.0,534.5375,1399.2261,2.0,2.98,0.2,0.392,3.0943,1.1581,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 12:00:00,52.9201,61.535,0.9367,61.535,0.0,59.7091,1.826,1.2126,1.8805,1.0188,66.5213,0.0,64.4163,2.105,-0.8267,0.0,-0.6712,-0.1555,65.6946,0.0,63.7452,1.9494,75.0,0.0,518.7184,1399.2261,2.0,3.03,0.35,0.3798,3.3338,1.1197,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 13:00:00,58.2881,67.7769,0.9436,67.7769,0.0,65.7657,2.0112,1.3258,1.8805,1.0188,72.7299,0.0,70.4285,2.3014,-0.9038,0.0,-0.7338,-0.17,71.8261,0.0,69.6947,2.1314,82.0,0.0,442.5402,1399.2261,2.0,2.84,0.5,0.3218,3.5878,0.9649,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 14:00:00,69.761,81.1175,0.9555,81.1175,14.5655,64.5402,2.0117,1.567,1.8805,1.0188,85.9818,15.4509,68.2575,2.2733,-1.0861,-0.207,-0.7112,-0.168,84.8957,15.244,67.5463,2.1054,76.0,5.0,311.3793,1399.2261,2.0,2.54,0.7,0.2244,3.8192,0.7583,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 15:00:00,28.6787,33.3473,0.8952,33.3473,13.5327,19.2097,0.605,0.6876,1.8805,1.0188,38.1517,15.7372,21.6848,0.7297,-0.8999,-0.62,-0.2259,-0.0539,37.2519,15.1172,21.4589,0.6758,23.0,3.0,135.3344,1399.2261,2.0,2.2,0.75,0.0969,4.0267,0.5321,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-01 16:00:00,0.0,0.0,1.0383,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.85,0.7,-0.0559,4.2184,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 17:00:00,0.0,0.0,1.0387,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.71,0.45,-0.2249,4.3979,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 18:00:00,0.0,0.0,1.039,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.63,0.4,-0.4027,4.5728,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 19:00:00,0.0,0.0,1.0404,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.2,0.35,-0.5849,4.7563,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 20:00:00,0.0,0.0,1.0405,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.15,0.2,-0.7652,4.9661,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 21:00:00,0.0,0.0,1.0412,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,0.94,0.35,-0.9341,5.2327,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 22:00:00,0.0,0.0,1.0409,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.04,0.3,-1.0734,5.6076,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-01 23:00:00,0.0,0.0,1.0404,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.2261,2.0,1.18,0.35,-1.1477,6.1343,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 00:00:00,0.0,0.0,1.0404,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,1.2,0.4,-1.1215,0.4311,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 01:00:00,0.0,0.0,1.0405,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,1.15,0.5,-1.0093,0.8816,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 02:00:00,0.0,0.0,1.0403,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,1.21,0.4,-0.8521,1.1946,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 03:00:00,0.0,0.0,1.0406,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,1.13,0.3,-0.676,1.4279,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 04:00:00,0.0,0.0,1.042,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,0.69,0.25,-0.494,1.6218,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 05:00:00,0.0,0.0,1.0431,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,0.32,0.3,-0.3136,1.7994,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 06:00:00,0.0,0.0,1.045,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,-0.28,0.55,-0.14,1.975,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 07:00:00,0.0,0.0,1.0416,0.0,0.0,7.9673,0.2437,0.0,0.0,1.0188,7.9826,0.0,7.73,0.2526,-0.0992,0.0,-0.0805,-0.0187,0.0,0.0,7.6494,0.2339,9.0,0.0,35.9728,1399.6399,2.0,0.82,0.4,0.0257,2.1649,0.4194,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 08:00:00,84.3773,98.1132,0.9697,98.1132,28.2735,67.7981,2.0416,1.8676,1.8805,1.0188,102.7435,29.8164,70.6538,2.2733,-1.563,-0.6589,-0.7362,-0.168,101.1805,29.1575,69.9177,2.1054,73.0,8.0,226.1246,1399.6399,2.0,1.09,0.5,0.1623,2.3586,0.6462,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 09:00:00,104.6806,121.7216,0.9753,121.7216,18.915,99.7138,3.0928,2.3036,1.8805,1.0188,126.306,19.5688,103.3132,3.4241,-1.5045,-0.1751,-1.0764,-0.253,124.8015,19.3936,102.2368,3.1711,115.0,7.0,380.9333,1399.6399,2.0,2.44,0.5,0.2756,2.578,0.8646,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 10:00:00,103.7023,120.5841,0.9741,120.5841,7.2776,109.9135,3.3929,2.2848,1.8805,1.0188,125.2897,7.5104,114.0184,3.7608,-1.5055,-0.0396,-1.188,-0.2779,123.7842,7.4708,112.8305,3.483,131.0,3.0,485.0948,1399.6399,2.0,3.01,0.9,0.3539,2.8208,1.0505,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 11:00:00,54.4657,63.3322,0.939,63.3322,0.0,61.4529,1.8793,1.2449,1.8805,1.0188,68.2952,0.0,66.1341,2.1611,-0.8487,0.0,-0.6891,-0.1597,67.4465,0.0,65.4451,2.0014,77.0,0.0,531.073,1399.6399,2.0,3.24,1.2,0.3892,3.0924,1.1552,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 12:00:00,91.3197,106.1857,0.9676,106.1857,2.3508,100.7414,3.0935,2.0256,1.8805,1.0188,111.1012,2.4407,105.2085,3.4521,-1.3625,-0.0112,-1.0962,-0.2551,109.7388,2.4294,104.1123,3.1971,122.0,1.0,515.6487,1399.6399,2.0,3.19,0.8,0.3773,3.3317,1.1179,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 13:00:00,73.7865,85.7983,0.9557,85.7983,2.4821,80.8322,2.484,1.6571,1.8805,1.0188,90.8934,2.6143,85.4725,2.8066,-1.1151,-0.0171,-0.8905,-0.2074,89.7784,2.5972,84.5819,2.5992,99.0,1.0,439.8967,1399.6399,2.0,3.47,0.7,0.3197,3.5853,0.9643,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 14:00:00,91.6558,106.5765,0.9668,106.5765,29.7018,74.5377,2.337,2.0348,1.8805,1.0188,111.6605,31.1393,77.911,2.6101,-1.4214,-0.4167,-0.8118,-0.1929,110.2391,30.7226,77.0992,2.4173,83.0,10.0,309.1658,1399.6399,2.0,3.65,1.0,0.2227,3.8166,0.7585,Above,Sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 15:00:00,6.782,7.8861,0.7503,7.8861,0.0,7.6521,0.234,0.194,1.8805,1.0188,10.6434,0.0,10.3066,0.3368,-0.1323,0.0,-0.1074,-0.0249,10.5111,0.0,10.1992,0.3119,12.0,0.0,133.5472,1399.6399,2.0,3.23,0.85,0.0956,4.0239,0.5329,Above,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-02 16:00:00,0.0,0.0,1.0351,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,2.87,0.55,-0.057,4.2155,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 17:00:00,0.0,0.0,1.0359,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,2.62,0.5,-0.2258,4.3948,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 18:00:00,0.0,0.0,1.0375,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,2.11,0.6,-0.4034,4.5696,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 19:00:00,0.0,0.0,1.037,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,2.26,0.35,-0.5855,4.7527,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 20:00:00,0.0,0.0,1.0396,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,1.43,0.65,-0.7659,4.962,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 21:00:00,0.0,0.0,1.0412,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,0.94,0.7,-0.9352,5.2279,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 22:00:00,0.0,0.0,1.0425,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,0.53,0.7,-1.0751,5.6021,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-02 23:00:00,0.0,0.0,1.0423,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1399.6399,2.0,0.59,0.65,-1.1502,6.1299,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 00:00:00,0.0,0.0,1.0443,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,-0.05,0.7,-1.1245,0.4297,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 01:00:00,0.0,0.0,1.0411,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,0.96,0.6,-1.0124,0.8822,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 02:00:00,0.0,0.0,1.0441,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,0.0,0.6,-0.855,1.1958,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 03:00:00,0.0,0.0,1.0448,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,-0.21,0.6,-0.6789,1.4291,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 04:00:00,0.0,0.0,1.0446,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,-0.16,0.65,-0.4969,1.6229,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 05:00:00,0.0,0.0,1.045,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,-0.27,0.65,-0.3165,1.8003,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 06:00:00,0.0,0.0,1.046,0.0,-0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1400.0422,2.0,-0.59,0.75,-0.143,1.9757,0.0,Below,In-shade,True,0.0,False
8.628,45.812000000000005,2010-12-03 07:00:00,0.0,0.0,1.0478,0.0,0.0,5.3435,0.1634,0.0,0.0,1.0188,5.3217,0.0,5.1533,0.1684,-0.0661,0.0,-0.0537,-0.0124,0.0,0.0,5.0996,0.156,6.0,0.0,32.1845,1400.0422,2.0,-1.17,0.8,0.023,2.1657,0.4178,Low angle,Potentially-sunlit,False,0.0,True
8.628,45.812000000000005,2010-12-03 08:00:00,176.9193,205.7202,1.0014,205.7202,107.4691,95.518,2.733,3.7919,1.8805,1.0188,209.1052,109.7702,96.388,2.9469,-3.6743,-2.4523,-1.0043,-0.2177,205.4308,107.318,95.3837,2.7292,76.0,29.0,222.0437,1400.0422,2.0,-0.69,0.6,0.1593,2.3588,0.6439,Above,Sunlit,False,0.0,True
